timestamp,station_id,current_level,warning_level,danger_level,rising_velocity,status
2026-09-04T08:10:34+00:00,west_rapti_kusum,3.33,5.40,6.80,0.120,RISING
2026-09-04T08:10:34+00:00,babai_chepang,3.99,6.10,7.40,0.020,STEADY
2026-09-04T08:10:34+00:00,karnali_chisapani,6.65,10.00,12.00,0.090,RISING
2026-09-04T08:10:34+00:00,kamala_ranibas,2.62,4.50,5.80,0.000,STEADY
2026-09-04T08:10:34+00:00,kankai_mainachuli,2.31,4.20,5.60,0.020,STEADY
2026-09-04T10:44:36+00:00,bagmati_balkhu,3.04,5.50,7.00,0.120,RISING
2026-09-04T10:44:36+00:00,bagmati_gaurighat,4.09,6.80,8.00,-0.050,STEADY
2026-09-04T10:44:36+00:00,bagmati_sundarijal,2.60,4.50,5.80,0.090,RISING
2026-09-04T10:44:36+00:00,bagmati_chobhar,4.45,7.00,8.50,-0.090,FALLING
2026-09-04T10:44:36+00:00,nakkhu_lele,2.08,4.00,5.20,0.150,RISING
2026-09-04T10:44:36+00:00,roshi_panauti,2.32,4.20,5.50,-0.040,STEADY
2026-09-04T10:44:36+00:00,koshi_chatara,4.65,6.00,7.50,-0.050,STEADY
2026-09-04T10:44:36+00:00,narayani_devghat,5.33,7.30,9.00,-0.090,FALLING
2026-09-04T10:44:36+00:00,melamchi_helambu,2.66,4.80,6.00,-0.080,FALLING
2026-09-04T10:44:36+00:00,west_rapti_kusum,2.92,5.40,6.80,0.040,STEADY
2026-09-04T10:44:36+00:00,babai_chepang,3.64,6.10,7.40,-0.070,FALLING
2026-09-04T10:44:36+00:00,karnali_chisapani,6.42,10.00,12.00,0.050,STEADY
2026-09-04T10:44:36+00:00,kamala_ranibas,2.49,4.50,5.80,-0.070,FALLING
2026-09-04T10:44:36+00:00,kankai_mainachuli,2.09,4.20,5.60,-0.060,FALLING
2026-09-04T14:34:54+00:00,bagmati_balkhu,3.43,5.50,7.00,-0.040,STEADY
2026-09-04T14:34:54+00:00,bagmati_gaurighat,4.28,6.80,8.00,0.100,RISING
2026-09-04T14:34:54+00:00,bagmati_sundarijal,2.72,4.50,5.80,0.010,STEADY
2026-09-04T14:34:54+00:00,bagmati_chobhar,4.66,7.00,8.50,-0.040,STEADY
2026-09-04T14:34:54+00:00,nakkhu_lele,2.31,4.00,5.20,0.050,STEADY
2026-09-04T14:34:54+00:00,roshi_panauti,2.48,4.20,5.50,0.080,RISING
2026-09-04T14:34:54+00:00,koshi_chatara,4.88,6.00,7.50,0.140,RISING
2026-09-04T14:34:54+00:00,narayani_devghat,5.64,7.30,9.00,-0.020,STEADY
2026-09-04T14:34:54+00:00,melamchi_helambu,2.89,4.80,6.00,-0.080,FALLING
2026-09-04T14:34:54+00:00,west_rapti_kusum,3.29,5.40,6.80,-0.030,STEADY
2026-09-04T14:34:54+00:00,babai_chepang,3.88,6.10,7.40,-0.040,STEADY
2026-09-04T14:34:54+00:00,karnali_chisapani,6.60,10.00,12.00,-0.030,STEADY
2026-09-04T14:34:54+00:00,kamala_ranibas,2.58,4.50,5.80,-0.010,STEADY
2026-09-04T14:34:54+00:00,kankai_mainachuli,2.35,4.20,5.60,-0.050,STEADY
2026-09-04T17:49:57+00:00,bagmati_balkhu,3.03,5.50,7.00,0.060,RISING
2026-09-04T17:49:57+00:00,bagmati_gaurighat,3.86,6.80,8.00,-0.030,STEADY
2026-09-04T17:49:57+00:00,bagmati_sundarijal,2.45,4.50,5.80,0.120,RISING
2026-09-04T17:49:57+00:00,bagmati_chobhar,4.29,7.00,8.50,0.090,RISING
2026-09-04T17:49:57+00:00,nakkhu_lele,1.86,4.00,5.20,0.020,STEADY
2026-09-04T17:49:57+00:00,roshi_panauti,2.25,4.20,5.50,0.130,RISING
2026-09-04T17:49:57+00:00,koshi_chatara,4.66,6.00,7.50,-0.080,FALLING
2026-09-04T17:49:57+00:00,narayani_devghat,5.34,7.30,9.00,0.000,STEADY
2026-09-04T17:49:57+00:00,melamchi_helambu,2.47,4.80,6.00,-0.050,STEADY
2026-09-04T17:49:57+00:00,west_rapti_kusum,2.96,5.40,6.80,0.010,STEADY
2026-09-04T17:49:57+00:00,babai_chepang,3.58,6.10,7.40,0.020,STEADY
2026-09-04T17:49:57+00:00,karnali_chisapani,6.40,10.00,12.00,-0.020,STEADY
2026-09-04T17:49:57+00:00,kamala_ranibas,2.26,4.50,5.80,-0.100,FALLING
2026-09-04T17:49:57+00:00,kankai_mainachuli,2.14,4.20,5.60,-0.040,STEADY
2026-09-04T20:22:33+00:00,bagmati_balkhu,3.42,5.50,7.00,0.060,RISING
2026-09-04T20:22:33+00:00,bagmati_gaurighat,4.25,6.80,8.00,0.150,RISING
2026-09-04T20:22:33+00:00,bagmati_sundarijal,2.65,4.50,5.80,0.070,RISING
2026-09-04T20:22:33+00:00,bagmati_chobhar,4.62,7.00,8.50,0.110,RISING
2026-09-04T20:22:33+00:00,nakkhu_lele,2.25,4.00,5.20,-0.080,FALLING
2026-09-04T20:22:33+00:00,roshi_panauti,2.38,4.20,5.50,-0.020,STEADY
2026-09-04T20:22:33+00:00,koshi_chatara,4.87,6.00,7.50,-0.040,STEADY
2026-09-04T20:22:33+00:00,narayani_devghat,5.52,7.30,9.00,-0.030,STEADY
2026-09-04T20:22:33+00:00,melamchi_helambu,2.85,4.80,6.00,-0.090,FALLING
2026-09-04T20:22:33+00:00,west_rapti_kusum,3.20,5.40,6.80,0.090,RISING
2026-09-04T20:22:33+00:00,babai_chepang,3.95,6.10,7.40,0.050,STEADY
2026-09-04T20:22:33+00:00,karnali_chisapani,6.54,10.00,12.00,-0.020,STEADY
2026-09-04T20:22:33+00:00,kamala_ranibas,2.66,4.50,5.80,-0.030,STEADY
2026-09-04T20:22:33+00:00,kankai_mainachuli,2.27,4.20,5.60,0.030,STEADY
2026-09-04T22:28:49+00:00,bagmati_balkhu,3.10,5.50,7.00,-0.040,STEADY
2026-09-04T22:28:49+00:00,bagmati_gaurighat,4.00,6.80,8.00,-0.100,FALLING
2026-09-04T22:28:49+00:00,bagmati_sundarijal,2.57,4.50,5.80,-0.060,FALLING
2026-09-04T22:28:49+00:00,bagmati_chobhar,4.51,7.00,8.50,-0.020,STEADY
2026-09-04T22:28:49+00:00,nakkhu_lele,2.09,4.00,5.20,-0.060,FALLING
2026-09-04T22:28:49+00:00,roshi_panauti,2.38,4.20,5.50,-0.050,STEADY
2026-09-04T22:28:49+00:00,koshi_chatara,4.87,6.00,7.50,-0.020,STEADY
2026-09-04T22:28:49+00:00,narayani_devghat,5.37,7.30,9.00,-0.040,STEADY
2026-09-04T22:28:49+00:00,melamchi_helambu,2.67,4.80,6.00,0.120,RISING
2026-09-04T22:28:49+00:00,west_rapti_kusum,3.07,5.40,6.80,-0.020,STEADY
2026-09-04T22:28:49+00:00,babai_chepang,3.70,6.10,7.40,0.020,STEADY
2026-09-04T22:28:49+00:00,karnali_chisapani,6.55,10.00,12.00,0.000,STEADY
2026-09-04T22:28:49+00:00,kamala_ranibas,2.48,4.50,5.80,0.010,STEADY
2026-09-04T22:28:49+00:00,kankai_mainachuli,2.16,4.20,5.60,-0.080,FALLING
2026-09-05T00:19:30+00:00,bagmati_balkhu,3.16,5.50,7.00,0.120,RISING
2026-09-05T00:19:30+00:00,bagmati_gaurighat,4.17,6.80,8.00,0.110,RISING
2026-09-05T00:19:30+00:00,bagmati_sundarijal,2.67,4.50,5.80,-0.080,FALLING
2026-09-05T00:19:30+00:00,bagmati_chobhar,4.41,7.00,8.50,0.040,STEADY
2026-09-05T00:19:30+00:00,nakkhu_lele,2.17,4.00,5.20,0.070,RISING
2026-09-05T00:19:30+00:00,roshi_panauti,2.36,4.20,5.50,-0.010,STEADY
2026-09-05T00:19:30+00:00,koshi_chatara,4.78,6.00,7.50,-0.090,FALLING
2026-09-05T00:19:30+00:00,narayani_devghat,5.43,7.30,9.00,0.020,STEADY
2026-09-05T00:19:30+00:00,melamchi_helambu,2.68,4.80,6.00,-0.060,FALLING
2026-09-05T00:19:30+00:00,west_rapti_kusum,3.17,5.40,6.80,-0.070,FALLING
2026-09-05T00:19:30+00:00,babai_chepang,3.70,6.10,7.40,-0.030,STEADY
2026-09-05T00:19:30+00:00,karnali_chisapani,6.41,10.00,12.00,0.070,RISING
2026-09-05T00:19:30+00:00,kamala_ranibas,2.45,4.50,5.80,0.040,STEADY
2026-09-05T00:19:30+00:00,kankai_mainachuli,2.26,4.20,5.60,0.080,RISING
2026-09-05T04:49:50+00:00,bagmati_balkhu,3.17,5.50,7.00,-0.030,STEADY
2026-09-05T04:49:50+00:00,bagmati_gaurighat,3.97,6.80,8.00,-0.080,FALLING
2026-09-05T04:49:50+00:00,bagmati_sundarijal,2.41,4.50,5.80,0.050,STEADY
2026-09-05T04:49:50+00:00,bagmati_chobhar,4.33,7.00,8.50,0.040,STEADY
2026-09-05T04:49:50+00:00,nakkhu_lele,2.03,4.00,5.20,-0.080,FALLING
2026-09-05T04:49:50+00:00,roshi_panauti,2.25,4.20,5.50,-0.000,STEADY
2026-09-05T04:49:50+00:00,koshi_chatara,4.65,6.00,7.50,0.050,STEADY
2026-09-05T04:49:50+00:00,narayani_devghat,5.27,7.30,9.00,0.130,RISING
2026-09-05T04:49:50+00:00,melamchi_helambu,2.58,4.80,6.00,-0.020,STEADY
2026-09-05T04:49:50+00:00,west_rapti_kusum,3.07,5.40,6.80,-0.030,STEADY
2026-09-05T04:49:50+00:00,babai_chepang,3.72,6.10,7.40,0.080,RISING
2026-09-05T04:49:50+00:00,karnali_chisapani,6.32,10.00,12.00,-0.100,FALLING
2026-09-05T04:49:50+00:00,kamala_ranibas,2.30,4.50,5.80,0.140,RISING
2026-09-05T04:49:50+00:00,kankai_mainachuli,2.13,4.20,5.60,-0.040,STEADY
2026-09-05T08:50:59+00:00,bagmati_balkhu,3.44,5.50,7.00,0.010,STEADY
2026-09-05T08:50:59+00:00,bagmati_gaurighat,4.16,6.80,8.00,0.040,STEADY
2026-09-05T08:50:59+00:00,bagmati_sundarijal,2.71,4.50,5.80,0.120,RISING
2026-09-05T08:50:59+00:00,bagmati_chobhar,4.60,7.00,8.50,0.070,RISING
2026-09-05T08:50:59+00:00,nakkhu_lele,2.16,4.00,5.20,0.010,STEADY
2026-09-05T08:50:59+00:00,roshi_panauti,2.47,4.20,5.50,-0.030,STEADY
2026-09-05T08:50:59+00:00,koshi_chatara,5.00,6.00,7.50,0.020,STEADY
2026-09-05T08:50:59+00:00,narayani_devghat,5.51,7.30,9.00,0.090,RISING
2026-09-05T08:50:59+00:00,melamchi_helambu,2.88,4.80,6.00,-0.030,STEADY
2026-09-05T08:50:59+00:00,west_rapti_kusum,3.21,5.40,6.80,0.130,RISING
2026-09-05T08:50:59+00:00,babai_chepang,4.01,6.10,7.40,0.100,RISING
2026-09-05T08:50:59+00:00,karnali_chisapani,6.63,10.00,12.00,0.070,RISING
2026-09-05T08:50:59+00:00,kamala_ranibas,2.64,4.50,5.80,0.060,RISING
2026-09-05T08:50:59+00:00,kankai_mainachuli,2.29,4.20,5.60,-0.040,STEADY
2026-09-05T12:52:15+00:00,roshi_panauti,2.29,4.20,5.50,0.070,RISING
2026-09-05T12:52:15+00:00,bagmati_balkhu,3.04,5.50,7.00,0.130,RISING
2026-09-05T12:52:15+00:00,bagmati_gaurighat,3.98,6.80,8.00,0.040,STEADY
2026-09-05T12:52:15+00:00,bagmati_sundarijal,2.53,4.50,5.80,0.120,RISING
2026-09-05T12:52:15+00:00,bagmati_chobhar,4.41,7.00,8.50,-0.070,FALLING
2026-09-05T12:52:15+00:00,nakkhu_lele,2.00,4.00,5.20,-0.010,STEADY
2026-09-05T12:52:15+00:00,roshi_panauti,2.18,4.20,5.50,-0.080,FALLING
2026-09-05T12:52:15+00:00,koshi_chatara,4.66,6.00,7.50,0.010,STEADY
2026-09-05T12:52:15+00:00,narayani_devghat,5.33,7.30,9.00,-0.070,FALLING
2026-09-05T12:52:15+00:00,melamchi_helambu,2.60,4.80,6.00,0.150,RISING
2026-09-05T12:52:15+00:00,west_rapti_kusum,3.02,5.40,6.80,-0.100,FALLING
2026-09-05T12:52:15+00:00,babai_chepang,3.64,6.10,7.40,0.100,RISING
2026-09-05T12:52:15+00:00,karnali_chisapani,6.37,10.00,12.00,0.060,RISING
2026-09-05T12:52:15+00:00,kamala_ranibas,2.46,4.50,5.80,-0.080,FALLING
2026-09-05T12:52:15+00:00,kankai_mainachuli,2.07,4.20,5.60,0.030,STEADY
2026-09-05T12:55:47+00:00,roshi_panauti,2.26,4.20,5.50,0.070,RISING
2026-09-05T12:55:47+00:00,bagmati_balkhu,3.09,5.50,7.00,-0.090,FALLING
2026-09-05T12:55:47+00:00,bagmati_gaurighat,3.96,6.80,8.00,0.110,RISING
2026-09-05T12:55:47+00:00,bagmati_sundarijal,2.51,4.50,5.80,-0.000,STEADY
2026-09-05T12:55:47+00:00,bagmati_chobhar,4.47,7.00,8.50,-0.060,FALLING
2026-09-05T12:55:47+00:00,nakkhu_lele,2.06,4.00,5.20,-0.080,FALLING
2026-09-05T12:55:47+00:00,roshi_panauti,2.16,4.20,5.50,0.040,STEADY
2026-09-05T12:55:47+00:00,koshi_chatara,4.78,6.00,7.50,-0.090,FALLING
2026-09-05T12:55:47+00:00,narayani_devghat,5.37,7.30,9.00,-0.020,STEADY
2026-09-05T12:55:47+00:00,melamchi_helambu,2.67,4.80,6.00,0.100,RISING
2026-09-05T12:55:47+00:00,west_rapti_kusum,2.96,5.40,6.80,-0.010,STEADY
2026-09-05T12:55:47+00:00,babai_chepang,3.62,6.10,7.40,-0.050,STEADY
2026-09-05T12:55:47+00:00,karnali_chisapani,6.46,10.00,12.00,0.030,STEADY
2026-09-05T12:55:47+00:00,kamala_ranibas,2.39,4.50,5.80,-0.040,STEADY
2026-09-05T12:55:47+00:00,kankai_mainachuli,2.05,4.20,5.60,-0.020,STEADY
2026-09-05T13:03:39+00:00,roshi_panauti,2.37,4.20,5.50,-0.070,FALLING
2026-09-05T13:03:39+00:00,bagmati_balkhu,3.33,5.50,7.00,0.050,STEADY
2026-09-05T13:03:39+00:00,bagmati_gaurighat,4.10,6.80,8.00,-0.070,FALLING
2026-09-05T13:03:39+00:00,bagmati_sundarijal,2.59,4.50,5.80,-0.040,STEADY
2026-09-05T13:03:39+00:00,bagmati_chobhar,4.66,7.00,8.50,-0.050,STEADY
2026-09-05T13:03:39+00:00,nakkhu_lele,2.07,4.00,5.20,-0.040,STEADY
2026-09-05T13:03:39+00:00,roshi_panauti,2.32,4.20,5.50,0.110,RISING
2026-09-05T13:03:39+00:00,koshi_chatara,4.90,6.00,7.50,-0.060,FALLING
2026-09-05T13:03:39+00:00,narayani_devghat,5.47,7.30,9.00,-0.040,STEADY
2026-09-05T13:03:39+00:00,melamchi_helambu,2.78,4.80,6.00,0.140,RISING
2026-09-05T13:03:39+00:00,west_rapti_kusum,3.17,5.40,6.80,0.150,RISING
2026-09-05T13:03:39+00:00,babai_chepang,3.90,6.10,7.40,0.140,RISING
2026-09-05T13:03:39+00:00,karnali_chisapani,6.54,10.00,12.00,0.120,RISING
2026-09-05T13:03:39+00:00,kamala_ranibas,2.51,4.50,5.80,-0.080,FALLING
2026-09-05T13:03:39+00:00,kankai_mainachuli,2.19,4.20,5.60,0.090,RISING
2026-09-05T13:13:40+00:00,roshi_panauti,2.40,4.20,5.50,-0.060,FALLING
2026-09-05T13:13:40+00:00,bagmati_balkhu,3.30,5.50,7.00,-0.090,FALLING
2026-09-05T13:13:40+00:00,bagmati_gaurighat,4.25,6.80,8.00,-0.040,STEADY
2026-09-05T13:13:40+00:00,bagmati_sundarijal,2.76,4.50,5.80,0.070,RISING
2026-09-05T13:13:40+00:00,bagmati_chobhar,4.50,7.00,8.50,0.010,STEADY
2026-09-05T13:13:40+00:00,nakkhu_lele,2.17,4.00,5.20,0.110,RISING
2026-09-05T13:13:40+00:00,roshi_panauti,2.42,4.20,5.50,0.100,RISING
2026-09-05T13:13:40+00:00,koshi_chatara,4.83,6.00,7.50,0.110,RISING
2026-09-05T13:13:40+00:00,narayani_devghat,5.50,7.30,9.00,0.140,RISING
2026-09-05T13:13:40+00:00,melamchi_helambu,2.80,4.80,6.00,-0.040,STEADY
2026-09-05T13:13:40+00:00,west_rapti_kusum,3.21,5.40,6.80,0.070,RISING
2026-09-05T13:13:40+00:00,babai_chepang,3.81,6.10,7.40,0.140,RISING
2026-09-05T13:13:40+00:00,karnali_chisapani,6.65,10.00,12.00,0.060,RISING
2026-09-05T13:13:40+00:00,kamala_ranibas,2.64,4.50,5.80,-0.050,STEADY
2026-09-05T13:13:40+00:00,kankai_mainachuli,2.28,4.20,5.60,0.060,RISING
2026-09-05T13:15:43+00:00,roshi_panauti,2.37,4.20,5.50,-0.050,STEADY
2026-09-05T13:15:43+00:00,bagmati_balkhu,3.36,5.50,7.00,0.110,RISING
2026-09-05T13:15:43+00:00,bagmati_gaurighat,4.14,6.80,8.00,-0.050,STEADY
2026-09-05T13:15:43+00:00,bagmati_sundarijal,2.62,4.50,5.80,-0.070,FALLING
2026-09-05T13:15:43+00:00,bagmati_chobhar,4.63,7.00,8.50,-0.080,FALLING
2026-09-05T13:15:43+00:00,nakkhu_lele,2.17,4.00,5.20,0.020,STEADY
2026-09-05T13:15:43+00:00,roshi_panauti,2.45,4.20,5.50,0.040,STEADY
2026-09-05T13:15:43+00:00,koshi_chatara,4.82,6.00,7.50,-0.100,FALLING
2026-09-05T13:15:43+00:00,narayani_devghat,5.54,7.30,9.00,-0.030,STEADY
2026-09-05T13:15:43+00:00,melamchi_helambu,2.80,4.80,6.00,0.050,STEADY
2026-09-05T13:15:43+00:00,west_rapti_kusum,3.26,5.40,6.80,0.060,RISING
2026-09-05T13:15:43+00:00,babai_chepang,3.88,6.10,7.40,0.130,RISING
2026-09-05T13:15:43+00:00,karnali_chisapani,6.53,10.00,12.00,0.070,RISING
2026-09-05T13:15:43+00:00,kamala_ranibas,2.58,4.50,5.80,0.040,STEADY
2026-09-05T13:15:43+00:00,kankai_mainachuli,2.20,4.20,5.60,-0.030,STEADY
2026-09-07T15:48:53+00:00,roshi_panauti,2.40,4.20,5.50,-0.100,FALLING
2026-09-07T15:48:53+00:00,bagmati_balkhu,3.39,5.50,7.00,0.030,STEADY
2026-09-07T15:48:53+00:00,bagmati_gaurighat,4.11,6.80,8.00,0.130,RISING
2026-09-07T15:48:53+00:00,bagmati_sundarijal,2.68,4.50,5.80,0.050,STEADY
2026-09-07T15:48:53+00:00,bagmati_chobhar,4.60,7.00,8.50,0.100,RISING
2026-09-07T15:48:53+00:00,nakkhu_lele,2.22,4.00,5.20,0.060,RISING
2026-09-07T15:48:53+00:00,roshi_panauti,2.43,4.20,5.50,0.030,STEADY
2026-09-07T15:48:53+00:00,koshi_chatara,4.85,6.00,7.50,0.030,STEADY
2026-09-07T15:48:53+00:00,narayani_devghat,5.44,7.30,9.00,0.040,STEADY
2026-09-07T15:48:53+00:00,melamchi_helambu,2.87,4.80,6.00,0.000,STEADY
2026-09-07T15:48:53+00:00,west_rapti_kusum,3.23,5.40,6.80,0.080,RISING
2026-09-07T15:48:53+00:00,babai_chepang,3.88,6.10,7.40,0.020,STEADY
2026-09-07T15:48:53+00:00,karnali_chisapani,6.69,10.00,12.00,0.060,RISING
2026-09-07T15:48:53+00:00,kamala_ranibas,2.67,4.50,5.80,0.140,RISING
2026-09-07T15:48:53+00:00,kankai_mainachuli,2.29,4.20,5.60,0.070,RISING
2026-09-07T16:04:30+00:00,bagmati_balkhu,3.14,5.50,7.00,-0.050,STEADY
2026-09-07T16:04:30+00:00,bagmati_gaurighat,4.07,6.80,8.00,0.060,RISING
2026-09-07T16:04:30+00:00,bagmati_sundarijal,2.62,4.50,5.80,0.090,RISING
2026-09-07T16:04:30+00:00,bagmati_chobhar,4.53,7.00,8.50,-0.060,FALLING
2026-09-07T16:04:30+00:00,nakkhu_lele,2.11,4.00,5.20,0.010,STEADY
2026-09-07T16:04:30+00:00,roshi_panauti,2.20,4.20,5.50,-0.040,STEADY
2026-09-07T16:04:30+00:00,koshi_chatara,4.72,6.00,7.50,-0.030,STEADY
2026-09-07T16:04:30+00:00,narayani_devghat,5.30,7.30,9.00,0.130,RISING
2026-09-07T16:04:30+00:00,melamchi_helambu,2.58,4.80,6.00,0.060,RISING
2026-09-07T16:04:30+00:00,west_rapti_kusum,3.06,5.40,6.80,-0.030,STEADY
2026-09-07T16:04:30+00:00,babai_chepang,3.66,6.10,7.40,0.140,RISING
2026-09-07T16:04:30+00:00,karnali_chisapani,6.37,10.00,12.00,-0.030,STEADY
2026-09-07T16:04:30+00:00,kamala_ranibas,2.46,4.50,5.80,0.010,STEADY
2026-09-07T16:04:30+00:00,kankai_mainachuli,2.12,4.20,5.60,0.120,RISING
2026-09-07T16:07:17+00:00,roshi_panauti,2.18,4.20,5.50,0.060,RISING
2026-09-07T16:07:17+00:00,bagmati_balkhu,3.09,5.50,7.00,0.140,RISING
2026-09-07T16:07:17+00:00,bagmati_gaurighat,3.97,6.80,8.00,0.080,RISING
2026-09-07T16:07:17+00:00,bagmati_sundarijal,2.57,4.50,5.80,-0.020,STEADY
2026-09-07T16:07:17+00:00,bagmati_chobhar,4.47,7.00,8.50,-0.020,STEADY
2026-09-07T16:07:17+00:00,nakkhu_lele,2.07,4.00,5.20,-0.020,STEADY
2026-09-07T16:07:17+00:00,roshi_panauti,2.34,4.20,5.50,-0.060,FALLING
2026-09-07T16:07:17+00:00,koshi_chatara,4.79,6.00,7.50,0.010,STEADY
2026-09-07T16:07:17+00:00,narayani_devghat,5.39,7.30,9.00,0.120,RISING
2026-09-07T16:07:17+00:00,melamchi_helambu,2.67,4.80,6.00,0.130,RISING
2026-09-07T16:07:17+00:00,west_rapti_kusum,3.00,5.40,6.80,0.040,STEADY
2026-09-07T16:07:17+00:00,babai_chepang,3.77,6.10,7.40,-0.020,STEADY
2026-09-07T16:07:17+00:00,karnali_chisapani,6.46,10.00,12.00,-0.090,FALLING
2026-09-07T16:07:17+00:00,kamala_ranibas,2.36,4.50,5.80,0.140,RISING
2026-09-07T16:07:17+00:00,kankai_mainachuli,2.22,4.20,5.60,0.070,RISING
2026-09-07T16:07:38+00:00,roshi_panauti,2.26,4.20,5.50,0.100,RISING
2026-09-07T16:07:38+00:00,bagmati_balkhu,3.10,5.50,7.00,0.080,RISING
2026-09-07T16:07:38+00:00,bagmati_gaurighat,4.08,6.80,8.00,0.000,STEADY
2026-09-07T16:07:38+00:00,bagmati_sundarijal,2.56,4.50,5.80,-0.050,STEADY
2026-09-07T16:07:38+00:00,bagmati_chobhar,4.51,7.00,8.50,-0.020,STEADY
2026-09-07T16:07:38+00:00,nakkhu_lele,2.01,4.00,5.20,-0.010,STEADY
2026-09-07T16:07:38+00:00,roshi_panauti,2.32,4.20,5.50,0.030,STEADY
2026-09-07T16:07:38+00:00,koshi_chatara,4.67,6.00,7.50,0.020,STEADY
2026-09-07T16:07:38+00:00,narayani_devghat,5.26,7.30,9.00,-0.070,FALLING
2026-09-07T16:07:38+00:00,melamchi_helambu,2.69,4.80,6.00,0.060,RISING
2026-09-07T16:07:38+00:00,west_rapti_kusum,2.99,5.40,6.80,-0.030,STEADY
2026-09-07T16:07:38+00:00,babai_chepang,3.76,6.10,7.40,-0.080,FALLING
2026-09-07T16:07:38+00:00,karnali_chisapani,6.46,10.00,12.00,0.070,RISING
2026-09-07T16:07:38+00:00,kamala_ranibas,2.41,4.50,5.80,-0.040,STEADY
2026-09-07T16:07:38+00:00,kankai_mainachuli,2.16,4.20,5.60,0.040,STEADY
2026-09-07T16:08:08+00:00,roshi_panauti,2.21,4.20,5.50,-0.100,FALLING
2026-09-07T16:08:08+00:00,bagmati_balkhu,3.17,5.50,7.00,0.110,RISING
2026-09-07T16:08:08+00:00,bagmati_gaurighat,4.02,6.80,8.00,0.030,STEADY
2026-09-07T16:08:08+00:00,bagmati_sundarijal,2.59,4.50,5.80,-0.040,STEADY
2026-09-07T16:08:08+00:00,bagmati_chobhar,4.41,7.00,8.50,0.140,RISING
2026-09-07T16:08:08+00:00,nakkhu_lele,1.98,4.00,5.20,0.060,RISING
2026-09-07T16:08:08+00:00,roshi_panauti,2.24,4.20,5.50,-0.080,FALLING
2026-09-07T16:08:08+00:00,koshi_chatara,4.85,6.00,7.50,-0.090,FALLING
2026-09-07T16:08:08+00:00,narayani_devghat,5.44,7.30,9.00,-0.010,STEADY
2026-09-07T16:08:08+00:00,melamchi_helambu,2.70,4.80,6.00,0.040,STEADY
2026-09-07T16:08:08+00:00,west_rapti_kusum,3.15,5.40,6.80,-0.030,STEADY
2026-09-07T16:08:08+00:00,babai_chepang,3.85,6.10,7.40,-0.030,STEADY
2026-09-07T16:08:08+00:00,karnali_chisapani,6.39,10.00,12.00,-0.030,STEADY
2026-09-07T16:08:08+00:00,kamala_ranibas,2.50,4.50,5.80,0.130,RISING
2026-09-07T16:08:08+00:00,kankai_mainachuli,2.25,4.20,5.60,-0.020,STEADY
2026-09-07T16:11:01+00:00,roshi_panauti,2.18,4.20,5.50,-0.030,STEADY
2026-09-07T16:11:01+00:00,bagmati_balkhu,3.24,5.50,7.00,0.130,RISING
2026-09-07T16:11:01+00:00,bagmati_gaurighat,4.04,6.80,8.00,0.040,STEADY
2026-09-07T16:11:01+00:00,bagmati_sundarijal,2.49,4.50,5.80,0.060,RISING
